schema,table_name,table_type,ordinal_position,column_name,data_type,is_nullable,column_default,comment
OLIDS_COMMON,FLAG,BASE TABLE,19,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,FLAG,BASE TABLE,20,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,3,NAME,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,4,TYPE_CODE,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,5,TYPE_DESC,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,6,IS_PRIMARY_LOCATION,BOOLEAN,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,7,HOUSE_NAME,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,8,HOUSE_NUMBER,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,9,HOUSE_NAME_FLAT_NUMBER,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,10,STREET,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,11,ADDRESS_LINE_1,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,12,ADDRESS_LINE_2,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,13,ADDRESS_LINE_3,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,14,ADDRESS_LINE_4,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,15,POSTCODE,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,16,MANAGING_ORGANISATION_ID,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,17,OPEN_DATE,DATE,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,18,CLOSE_DATE,DATE,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,19,IS_OBSOLETE,BOOLEAN,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,20,LDS_ID,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,21,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,22,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,23,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,24,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,25,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,26,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,27,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,28,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,29,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,30,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,LOCATION,BASE TABLE,31,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,3,LOCATION_ID,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,4,IS_PRIMARY_CONTACT,BOOLEAN,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,5,CONTACT_TYPE,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,6,CONTACT_TYPE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,7,VALUE,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,8,LDS_ID,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,9,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,10,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,11,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,12,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,13,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,14,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,15,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,16,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,17,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,LOCATION_CONTACT,BASE TABLE,18,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,3,ORGANISATION_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,4,PERSON_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,5,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,6,MEDICATION_STATEMENT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,7,ENCOUNTER_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,8,PRACTITIONER_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,9,OBSERVATION_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,10,ALLERGY_INTOLERANCE_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,11,DIAGNOSTIC_ORDER_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,12,REFERRAL_REQUEST_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,13,CLINICAL_EFFECTIVE_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,14,DATE_PRECISION_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,15,DOSE,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,16,QUANTITY_VALUE,FLOAT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,17,QUANTITY_UNIT,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,18,DURATION_DAYS,NUMBER,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,19,ESTIMATED_COST,FLOAT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,20,MEDICATION_NAME,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,21,MEDICATION_ORDER_SOURCE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,22,BNF_REFERENCE,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,23,AGE_AT_EVENT,NUMBER,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,24,AGE_AT_EVENT_BABY,NUMBER,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,25,AGE_AT_EVENT_NEONATE,NUMBER,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,26,ISSUE_METHOD,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,27,DATE_RECORDED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,28,IS_CONFIDENTIAL,BOOLEAN,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,29,ISSUE_METHOD_DESCRIPTION,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,30,LDS_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,31,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,32,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,33,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,34,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,35,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,36,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,37,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,38,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,39,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,40,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,MEDICATION_ORDER,BASE TABLE,41,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,3,ORGANISATION_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,4,PERSON_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,5,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,6,ENCOUNTER_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,7,PRACTITIONER_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,8,OBSERVATION_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,9,ALLERGY_INTOLERANCE_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,10,DIAGNOSTIC_ORDER_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,11,REFERRAL_REQUEST_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,12,AUTHORISATION_TYPE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,13,DATE_PRECISION_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,14,MEDICATION_STATEMENT_SOURCE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,15,CLINICAL_EFFECTIVE_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,16,CANCELLATION_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,17,DOSE,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,18,QUANTITY_VALUE_DESCRIPTION,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,19,QUANTITY_VALUE,FLOAT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,20,QUANTITY_UNIT,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,21,MEDICATION_NAME,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,22,BNF_REFERENCE,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,23,AGE_AT_EVENT,NUMBER,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,24,AGE_AT_EVENT_BABY,NUMBER,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,25,AGE_AT_EVENT_NEONATE,NUMBER,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,26,ISSUE_METHOD,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,27,DATE_RECORDED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,28,IS_ACTIVE,BOOLEAN,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,29,IS_CONFIDENTIAL,BOOLEAN,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,30,EXPIRY_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,31,LDS_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,32,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,33,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,34,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,35,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,36,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,37,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,38,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,39,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,40,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,41,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,MEDICATION_STATEMENT,BASE TABLE,42,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,3,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,4,PERSON_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,5,ENCOUNTER_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,6,PRACTITIONER_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,7,PARENT_OBSERVATION_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,8,CLINICAL_EFFECTIVE_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,9,DATE_PRECISION_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,10,RESULT_VALUE,FLOAT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,11,RESULT_VALUE_UNITS_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,12,RESULT_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,13,RESULT_TEXT,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,14,IS_PROBLEM,BOOLEAN,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,15,IS_REVIEW,BOOLEAN,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,16,PROBLEM_END_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,17,OBSERVATION_SOURCE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,18,AGE_AT_EVENT,NUMBER,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,19,AGE_AT_EVENT_BABY,NUMBER,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,20,AGE_AT_EVENT_NEONATE,NUMBER,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,21,EPISODICITY_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,22,IS_PRIMARY,BOOLEAN,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,23,DATE_RECORDED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,24,IS_PROBLEM_DELETED,BOOLEAN,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,25,IS_CONFIDENTIAL,BOOLEAN,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,26,LDS_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,27,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,28,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,29,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,30,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,31,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,32,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,33,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,34,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,35,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,36,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,OBSERVATION,BASE TABLE,37,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,3,ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,4,ASSIGNING_AUTHORITY_CODE,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,5,NAME,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,6,TYPE_CODE,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,7,TYPE_DESC,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,8,POSTCODE,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,9,PARENT_ORGANISATION_ID,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,10,OPEN_DATE,DATE,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,11,CLOSE_DATE,DATE,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,12,IS_OBSOLETE,BOOLEAN,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,13,LDS_ID,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,14,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,15,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,16,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,17,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,18,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,19,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,20,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,21,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,22,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,23,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,ORGANISATION,BASE TABLE,24,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,2,LDS_RECORD_ID_PERSON,TEXT,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,3,ID,TEXT,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,4,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,5,PERSON_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,6,LDS_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,7,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,8,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,9,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,10,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,11,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,12,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,13,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,PATIENT_PERSON,BASE TABLE,14,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,3,PERSON_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,4,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,5,ORGANISATION_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,6,PRACTITIONER_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,7,EPISODE_OF_CARE_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,8,START_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,9,END_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,10,LDS_ID,TEXT,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,11,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,BASE TABLE,12,LDS_DATASET_ID,TEXT,True,,
